Timestamp,Zone,Risk,Trend
2026-02-16 19:42:59,Zone_D,Safe,Decreasing
2026-02-16 19:43:00,Zone_A,Safe,Decreasing
2026-02-16 19:43:00,Zone_B,Safe,Increasing
2026-02-16 19:43:00,Zone_C,Critical,Increasing
2026-02-16 19:43:00,Zone_D,Safe,Decreasing
2026-02-16 19:43:00,Zone_A,Safe,Increasing
2026-02-16 19:43:00,Zone_B,Safe,Increasing
2026-02-16 19:43:00,Zone_C,Safe,Increasing
2026-02-16 19:43:00,Zone_D,Safe,Decreasing
2026-02-16 19:43:00,Zone_A,Safe,Increasing
2026-02-16 19:43:00,Zone_B,Safe,Stable
2026-02-16 19:43:00,Zone_C,Critical,Increasing
2026-02-16 19:43:00,Zone_D,Safe,Increasing
2026-02-16 19:43:01,Zone_A,Safe,Increasing
2026-02-16 19:43:01,Zone_B,Safe,Increasing
2026-02-16 19:43:01,Zone_C,Critical,Increasing
2026-02-16 19:43:01,Zone_D,Safe,Decreasing
2026-02-16 19:43:01,Zone_A,Critical,Decreasing
2026-02-16 19:43:01,Zone_B,Safe,Increasing
2026-02-16 19:43:01,Zone_C,Safe,Decreasing
2026-02-16 19:43:01,Zone_D,Safe,Increasing
2026-02-16 19:43:01,Zone_A,Critical,Decreasing
2026-02-16 19:43:01,Zone_B,Safe,Increasing
2026-02-16 19:43:01,Zone_C,Safe,Decreasing
2026-02-16 19:43:01,Zone_D,Safe,Decreasing
2026-02-16 19:43:02,Zone_A,Safe,Increasing
2026-02-16 19:43:02,Zone_B,Critical,Decreasing
2026-02-16 19:43:02,Zone_C,Safe,Decreasing
2026-02-16 19:43:02,Zone_D,Safe,Increasing
2026-02-16 19:43:02,Zone_A,Safe,Increasing
2026-02-16 19:43:02,Zone_B,Critical,Decreasing
2026-02-16 19:43:02,Zone_C,Safe,Increasing
2026-02-16 19:43:02,Zone_D,Safe,Increasing
2026-02-16 19:43:02,Zone_A,Safe,Decreasing
2026-02-16 19:43:02,Zone_B,Safe,Increasing
2026-02-16 19:43:02,Zone_C,Safe,Decreasing
2026-02-16 19:43:02,Zone_D,Safe,Increasing
2026-02-16 19:43:03,Zone_A,Critical,Decreasing
2026-02-16 19:43:03,Zone_B,Safe,Stable
2026-02-16 19:43:03,Zone_C,Safe,Decreasing
2026-02-16 19:43:03,Zone_D,Safe,Increasing
2026-02-16 19:43:03,Zone_A,Safe,Increasing
2026-02-16 19:43:03,Zone_B,Critical,Decreasing
2026-02-16 19:43:03,Zone_C,Safe,Decreasing
2026-02-16 19:43:03,Zone_D,Critical,Increasing
2026-02-16 19:43:03,Zone_A,Safe,Decreasing
2026-02-16 19:43:03,Zone_B,Safe,Increasing
2026-02-16 19:43:03,Zone_C,Safe,Decreasing
2026-02-16 19:43:03,Zone_D,Safe,Decreasing
2026-02-16 19:43:04,Zone_A,Safe,Increasing
2026-02-16 19:43:04,Zone_B,Safe,Increasing
2026-02-16 19:43:04,Zone_C,Safe,Decreasing
2026-02-16 19:43:04,Zone_D,Safe,Decreasing
2026-02-16 19:43:04,Zone_A,Critical,Increasing
2026-02-16 19:43:04,Zone_B,Critical,Decreasing
2026-02-16 19:43:04,Zone_C,Safe,Increasing
2026-02-16 19:43:04,Zone_D,Critical,Increasing
2026-02-16 19:43:04,Zone_A,Safe,Increasing
2026-02-16 19:43:04,Zone_B,Safe,Decreasing
2026-02-16 19:43:04,Zone_C,Safe,Stable
2026-02-16 19:43:04,Zone_D,Safe,Decreasing
2026-02-16 19:43:05,Zone_A,Safe,Increasing
2026-02-16 19:43:05,Zone_B,Safe,Increasing
2026-02-16 19:43:05,Zone_C,Safe,Decreasing
2026-02-16 19:43:05,Zone_D,Critical,Increasing
2026-02-16 19:43:05,Zone_A,Safe,Decreasing
2026-02-16 19:43:05,Zone_B,Safe,Increasing
2026-02-16 19:43:05,Zone_C,Safe,Increasing
2026-02-16 19:43:05,Zone_D,Safe,Decreasing
2026-02-16 19:43:05,Zone_A,Safe,Increasing
2026-02-16 19:43:05,Zone_B,Safe,Increasing
2026-02-16 19:43:05,Zone_C,Safe,Increasing
2026-02-16 19:43:05,Zone_D,Critical,Increasing
2026-02-16 19:43:05,Zone_A,Critical,Increasing
2026-02-16 19:43:06,Zone_B,Safe,Increasing
2026-02-16 19:43:06,Zone_C,Safe,Increasing
2026-02-16 19:43:06,Zone_D,Safe,Increasing
2026-02-16 19:43:06,Zone_A,Safe,Decreasing
2026-02-16 19:43:06,Zone_B,Safe,Increasing
2026-02-16 19:43:06,Zone_C,Safe,Increasing
2026-02-16 19:43:06,Zone_D,Safe,Decreasing
2026-02-16 19:43:06,Zone_A,Safe,Increasing
2026-02-16 19:43:06,Zone_B,Safe,Decreasing
2026-02-16 19:43:06,Zone_C,Safe,Stable
2026-02-16 19:43:06,Zone_D,Critical,Increasing
2026-02-16 19:43:07,Zone_A,Safe,Increasing
2026-02-16 19:43:07,Zone_B,Safe,Decreasing
2026-02-16 19:43:07,Zone_C,Safe,Increasing
2026-02-16 19:43:07,Zone_D,Safe,Increasing
2026-02-16 19:43:07,Zone_A,Safe,Increasing
2026-02-16 19:43:07,Zone_B,Safe,Increasing
2026-02-16 19:43:07,Zone_C,Safe,Decreasing
2026-02-16 19:43:07,Zone_D,Safe,Decreasing
2026-02-16 19:43:07,Zone_A,Safe,Increasing
2026-02-16 19:43:07,Zone_B,Safe,Decreasing
2026-02-16 19:43:07,Zone_C,Safe,Decreasing
2026-02-16 19:43:07,Zone_D,Safe,Increasing
2026-02-16 19:43:07,Zone_A,Safe,Stable
2026-02-16 19:43:07,Zone_B,Safe,Decreasing
2026-02-16 19:43:07,Zone_C,Safe,Decreasing
2026-02-16 19:43:07,Zone_D,Safe,Decreasing
2026-02-16 19:43:08,Zone_A,Safe,Increasing
2026-02-16 19:43:08,Zone_B,Safe,Increasing
2026-02-16 19:43:08,Zone_C,Safe,Decreasing
2026-02-16 19:43:08,Zone_D,Safe,Decreasing
2026-02-16 19:43:08,Zone_A,Safe,Decreasing
2026-02-16 19:43:08,Zone_B,Safe,Increasing
2026-02-16 19:43:08,Zone_C,Safe,Decreasing
2026-02-16 19:43:08,Zone_D,Critical,Decreasing
2026-02-16 19:43:08,Zone_A,Safe,Increasing
2026-02-16 19:43:08,Zone_B,Safe,Decreasing
2026-02-16 19:43:08,Zone_C,Critical,Increasing
2026-02-16 19:43:08,Zone_D,Safe,Decreasing
2026-02-16 19:43:09,Zone_A,Safe,Increasing
2026-02-16 19:43:09,Zone_B,Safe,Decreasing
2026-02-16 19:43:09,Zone_C,Critical,Increasing
2026-02-16 19:43:09,Zone_D,Safe,Decreasing
2026-02-16 19:43:09,Zone_A,Safe,Increasing
2026-02-16 19:43:09,Zone_B,Safe,Increasing
2026-02-16 19:43:09,Zone_C,Safe,Increasing
2026-02-16 19:43:09,Zone_D,Safe,Decreasing
2026-02-16 19:43:09,Zone_A,Critical,Decreasing
2026-02-16 19:43:09,Zone_B,Safe,Increasing
2026-02-16 19:43:09,Zone_C,Safe,Decreasing
2026-02-16 19:43:09,Zone_D,Safe,Increasing
2026-02-16 19:43:10,Zone_A,Safe,Increasing
2026-02-16 19:43:10,Zone_B,Safe,Decreasing
2026-02-16 19:43:10,Zone_C,Safe,Increasing
2026-02-16 19:43:10,Zone_D,Safe,Increasing
2026-02-16 19:43:10,Zone_A,Safe,Increasing
2026-02-16 19:43:10,Zone_B,Safe,Increasing
2026-02-16 19:43:10,Zone_C,Safe,Increasing
2026-02-16 19:43:10,Zone_D,Safe,Decreasing
2026-02-16 19:43:10,Zone_A,Safe,Increasing
2026-02-16 19:43:10,Zone_B,Safe,Increasing
2026-02-16 19:43:10,Zone_C,Safe,Increasing
2026-02-16 19:43:10,Zone_D,Safe,Increasing
2026-02-16 19:43:10,Zone_A,Critical,Decreasing
2026-02-16 19:43:10,Zone_B,Safe,Decreasing
2026-02-16 19:43:10,Zone_C,Safe,Increasing
2026-02-16 19:43:10,Zone_D,Safe,Decreasing
2026-02-16 19:43:11,Zone_A,Safe,Increasing
2026-02-16 19:43:11,Zone_B,Safe,Decreasing
2026-02-16 19:43:11,Zone_C,Safe,Decreasing
2026-02-16 19:43:11,Zone_D,Safe,Decreasing
2026-02-16 19:43:11,Zone_A,Safe,Increasing
2026-02-16 19:43:11,Zone_B,Safe,Increasing
2026-02-16 19:43:11,Zone_C,Safe,Decreasing
2026-02-16 19:43:11,Zone_D,Safe,Stable
2026-02-16 19:43:11,Zone_A,Safe,Decreasing
2026-02-16 19:43:11,Zone_B,Safe,Increasing
2026-02-16 19:43:11,Zone_C,Safe,Decreasing
2026-02-16 19:43:11,Zone_D,Critical,Increasing
2026-02-16 19:43:11,Zone_A,Safe,Decreasing
2026-02-16 19:43:11,Zone_B,Safe,Decreasing
2026-02-16 19:43:11,Zone_C,Safe,Increasing
2026-02-16 19:43:11,Zone_D,Safe,Increasing
2026-02-16 19:43:12,Zone_A,Safe,Increasing
2026-02-16 19:43:12,Zone_B,Safe,Decreasing
2026-02-16 19:43:12,Zone_C,Safe,Decreasing
2026-02-16 19:43:12,Zone_D,Safe,Decreasing
2026-02-16 19:43:12,Zone_A,Safe,Increasing
2026-02-16 19:43:12,Zone_B,Safe,Increasing
2026-02-16 19:43:12,Zone_C,Safe,Decreasing
2026-02-16 19:43:12,Zone_D,Critical,Increasing
2026-02-16 19:43:12,Zone_A,Safe,Stable
2026-02-16 19:43:12,Zone_B,Safe,Decreasing
2026-02-16 19:43:12,Zone_C,Safe,Decreasing
2026-02-16 19:43:12,Zone_D,Safe,Increasing
2026-02-16 19:43:13,Zone_A,Critical,Decreasing
2026-02-16 19:43:13,Zone_B,Safe,Increasing
2026-02-16 19:43:13,Zone_C,Safe,Increasing
2026-02-16 19:43:13,Zone_D,Safe,Decreasing
2026-02-16 19:43:13,Zone_A,Safe,Increasing
2026-02-16 19:43:13,Zone_B,Safe,Increasing
2026-02-16 19:43:13,Zone_C,Safe,Increasing
2026-02-16 19:43:13,Zone_D,Safe,Increasing
2026-02-16 19:43:13,Zone_A,Safe,Decreasing
2026-02-16 19:43:13,Zone_B,Safe,Increasing
2026-02-16 19:43:13,Zone_C,Safe,Decreasing
2026-02-16 19:43:13,Zone_D,Safe,Decreasing
2026-02-16 19:43:13,Zone_A,Critical,Decreasing
2026-02-16 19:43:13,Zone_B,Safe,Decreasing
2026-02-16 19:43:13,Zone_C,Safe,Decreasing
2026-02-16 19:43:13,Zone_D,Safe,Increasing
2026-02-16 19:43:14,Zone_A,Safe,Increasing
2026-02-16 19:43:14,Zone_B,Safe,Stable
2026-02-16 19:43:14,Zone_C,Critical,Increasing
2026-02-16 19:43:14,Zone_D,Safe,Decreasing
2026-02-16 19:43:14,Zone_A,Safe,Decreasing
2026-02-16 19:43:14,Zone_B,Safe,Increasing
2026-02-16 19:43:14,Zone_C,Safe,Decreasing
2026-02-16 19:43:14,Zone_D,Safe,Decreasing
2026-02-16 19:43:14,Zone_A,Safe,Decreasing
2026-02-16 19:43:14,Zone_B,Critical,Decreasing
2026-02-16 19:43:14,Zone_C,Safe,Increasing
2026-02-16 19:43:14,Zone_D,Safe,Decreasing
2026-02-16 19:43:14,Zone_A,Critical,Decreasing
2026-02-16 19:43:14,Zone_B,Safe,Decreasing
2026-02-16 19:43:14,Zone_C,Safe,Decreasing
2026-02-16 19:43:14,Zone_D,Safe,Decreasing
2026-02-16 19:43:15,Zone_A,Safe,Decreasing
2026-02-16 19:43:15,Zone_B,Safe,Increasing
2026-02-16 19:43:15,Zone_C,Safe,Increasing
2026-02-16 19:43:15,Zone_D,Safe,Decreasing
2026-02-16 19:43:15,Zone_A,Safe,Increasing
2026-02-16 19:43:15,Zone_B,Safe,Decreasing
2026-02-16 19:43:15,Zone_C,Safe,Decreasing
2026-02-16 19:43:15,Zone_D,Safe,Decreasing
2026-02-16 19:43:15,Zone_A,Safe,Decreasing
2026-02-16 19:43:15,Zone_B,Safe,Increasing
2026-02-16 19:43:15,Zone_C,Safe,Decreasing
2026-02-16 19:43:15,Zone_D,Critical,Increasing
2026-02-16 19:43:15,Zone_A,Safe,Increasing
2026-02-16 19:43:15,Zone_B,Safe,Decreasing
2026-02-16 19:43:15,Zone_C,Safe,Increasing
2026-02-16 19:43:15,Zone_D,Safe,Increasing
2026-02-16 19:43:16,Zone_A,Safe,Increasing
2026-02-16 19:43:16,Zone_B,Safe,Increasing
2026-02-16 19:43:16,Zone_C,Safe,Increasing
2026-02-16 19:43:16,Zone_D,Safe,Decreasing
2026-02-16 19:43:16,Zone_A,Safe,Decreasing
2026-02-16 19:43:16,Zone_B,Critical,Decreasing
2026-02-16 19:43:16,Zone_C,Safe,Decreasing
2026-02-16 19:43:16,Zone_D,Safe,Decreasing
2026-02-16 19:43:16,Zone_A,Safe,Increasing
2026-02-16 19:43:16,Zone_B,Safe,Decreasing
2026-02-16 19:43:16,Zone_C,Safe,Increasing
2026-02-16 19:43:16,Zone_D,Critical,Increasing
2026-02-16 19:43:16,Zone_A,Safe,Increasing
2026-02-16 19:43:16,Zone_B,Safe,Increasing
2026-02-16 19:43:16,Zone_C,Safe,Increasing
2026-02-16 19:43:16,Zone_D,Critical,Increasing
2026-02-16 19:43:17,Zone_A,Critical,Decreasing
2026-02-16 19:43:17,Zone_B,Critical,Decreasing
2026-02-16 19:43:17,Zone_C,Safe,Increasing
2026-02-16 19:43:17,Zone_D,Critical,Increasing
2026-02-16 19:43:17,Zone_A,Safe,Increasing
2026-02-16 19:43:17,Zone_B,Safe,Decreasing
2026-02-16 19:43:17,Zone_C,Safe,Increasing
2026-02-16 19:43:17,Zone_D,Safe,Increasing
2026-02-16 19:43:17,Zone_A,Safe,Increasing
2026-02-16 19:43:17,Zone_B,Safe,Decreasing
2026-02-16 19:43:17,Zone_C,Safe,Decreasing
2026-02-16 19:43:17,Zone_D,Critical,Increasing
2026-02-16 19:43:17,Zone_A,Safe,Decreasing
2026-02-16 19:43:17,Zone_B,Critical,Decreasing
2026-02-16 19:43:17,Zone_C,Safe,Increasing
2026-02-16 19:43:17,Zone_D,Critical,Stable
2026-02-16 19:43:18,Zone_A,Safe,Increasing
2026-02-16 19:43:18,Zone_B,Safe,Increasing
2026-02-16 19:43:18,Zone_C,Safe,Decreasing
2026-02-16 19:43:18,Zone_D,Safe,Decreasing
2026-02-16 19:43:18,Zone_A,Safe,Increasing
2026-02-16 19:43:18,Zone_B,Critical,Decreasing
2026-02-16 19:43:18,Zone_C,Safe,Decreasing
2026-02-16 19:43:18,Zone_D,Safe,Increasing
2026-02-16 19:43:18,Zone_A,Safe,Increasing
2026-02-16 19:43:18,Zone_B,Safe,Increasing
2026-02-16 19:43:18,Zone_C,Safe,Decreasing
2026-02-16 19:43:18,Zone_D,Safe,Decreasing
2026-02-16 19:43:18,Zone_A,Safe,Decreasing
2026-02-16 19:43:18,Zone_B,Safe,Increasing
2026-02-16 19:43:19,Zone_C,Safe,Increasing
2026-02-16 19:43:19,Zone_D,Safe,Decreasing
2026-02-16 19:43:19,Zone_A,Safe,Decreasing
2026-02-16 19:43:19,Zone_B,Safe,Increasing
2026-02-16 19:43:19,Zone_C,Safe,Decreasing
2026-02-16 19:43:19,Zone_D,Safe,Decreasing
2026-02-16 19:43:19,Zone_A,Safe,Increasing
2026-02-16 19:43:19,Zone_B,Critical,Stable
2026-02-16 19:43:19,Zone_C,Safe,Increasing
2026-02-16 19:43:19,Zone_D,Safe,Decreasing
2026-02-16 19:43:19,Zone_A,Safe,Decreasing
2026-02-16 19:43:19,Zone_B,Critical,Decreasing
2026-02-16 19:43:19,Zone_C,Safe,Decreasing
2026-02-16 19:43:19,Zone_D,Critical,Increasing
2026-02-16 19:43:20,Zone_A,Safe,Decreasing
2026-02-16 19:43:20,Zone_B,Safe,Increasing
2026-02-16 19:43:20,Zone_C,Safe,Increasing
2026-02-16 19:43:20,Zone_D,Critical,Increasing
2026-02-16 19:43:20,Zone_A,Safe,Increasing
2026-02-16 19:43:20,Zone_B,Safe,Increasing
2026-02-16 19:43:20,Zone_C,Safe,Decreasing
2026-02-16 19:43:20,Zone_D,Safe,Decreasing
2026-02-16 19:43:20,Zone_A,Safe,Decreasing
2026-02-16 19:43:20,Zone_B,Safe,Increasing
2026-02-16 19:43:20,Zone_C,Safe,Increasing
2026-02-16 19:43:20,Zone_D,Safe,Increasing
2026-02-16 19:43:20,Zone_A,Critical,Decreasing
2026-02-16 19:43:21,Zone_B,Safe,Increasing
2026-02-16 19:43:21,Zone_C,Safe,Decreasing
2026-02-16 19:43:21,Zone_D,Safe,Decreasing
2026-02-16 19:43:21,Zone_A,Safe,Decreasing
2026-02-16 19:43:21,Zone_B,Critical,Decreasing
2026-02-16 19:43:21,Zone_C,Critical,Increasing
2026-02-16 19:43:21,Zone_D,Safe,Increasing
2026-02-16 19:43:21,Zone_A,Safe,Decreasing
2026-02-16 19:43:21,Zone_B,Safe,Decreasing
2026-02-16 19:43:21,Zone_C,Safe,Decreasing
2026-02-16 19:43:21,Zone_D,Safe,Increasing
2026-02-16 19:43:21,Zone_A,Safe,Increasing
2026-02-16 19:43:21,Zone_B,Safe,Increasing
2026-02-16 19:43:21,Zone_C,Safe,Increasing
2026-02-16 19:43:21,Zone_D,Safe,Increasing
2026-02-16 19:43:22,Zone_A,Critical,Decreasing
2026-02-16 19:43:22,Zone_B,Safe,Increasing
2026-02-16 19:43:22,Zone_C,Safe,Decreasing
2026-02-16 19:43:22,Zone_D,Safe,Increasing
2026-02-16 19:43:22,Zone_A,Safe,Increasing
2026-02-16 19:43:22,Zone_B,Safe,Increasing
2026-02-16 19:43:22,Zone_C,Safe,Increasing
2026-02-16 19:43:22,Zone_D,Safe,Decreasing
2026-02-16 19:43:22,Zone_A,Safe,Increasing
2026-02-16 19:43:22,Zone_B,Safe,Increasing
2026-02-16 19:43:22,Zone_C,Safe,Decreasing
2026-02-16 19:43:22,Zone_D,Safe,Decreasing
2026-02-16 19:43:22,Zone_A,Safe,Decreasing
2026-02-16 19:43:22,Zone_B,Safe,Decreasing
2026-02-16 19:43:22,Zone_C,Safe,Decreasing
2026-02-16 19:43:23,Zone_D,Safe,Increasing
2026-02-16 19:43:23,Zone_A,Critical,Decreasing
2026-02-16 19:43:23,Zone_B,Safe,Decreasing
2026-02-16 19:43:23,Zone_C,Safe,Increasing
2026-02-16 19:43:23,Zone_D,Safe,Increasing
2026-02-16 19:43:23,Zone_A,Safe,Increasing
2026-02-16 19:43:23,Zone_B,Critical,Decreasing
2026-02-16 19:43:23,Zone_C,Safe,Increasing
2026-02-16 19:43:23,Zone_D,Safe,Increasing
2026-02-16 19:43:23,Zone_A,Safe,Decreasing
2026-02-16 19:43:23,Zone_B,Safe,Increasing
2026-02-16 19:43:23,Zone_C,Critical,Decreasing
2026-02-16 19:43:23,Zone_D,Safe,Decreasing
2026-02-16 19:43:23,Zone_A,Critical,Decreasing
2026-02-16 19:43:24,Zone_B,Safe,Decreasing
2026-02-16 19:43:24,Zone_C,Safe,Decreasing
2026-02-16 19:43:24,Zone_D,Safe,Decreasing
2026-02-16 19:43:24,Zone_A,Safe,Decreasing
2026-02-16 19:43:24,Zone_B,Safe,Decreasing
2026-02-16 19:43:24,Zone_C,Safe,Increasing
2026-02-16 19:43:24,Zone_D,Safe,Decreasing
2026-02-16 19:43:24,Zone_A,Safe,Increasing
2026-02-16 19:43:24,Zone_B,Safe,Decreasing
2026-02-16 19:43:24,Zone_C,Safe,Decreasing
2026-02-16 19:43:24,Zone_D,Safe,Decreasing
2026-02-16 19:43:24,Zone_A,Safe,Decreasing
2026-02-16 19:43:24,Zone_B,Safe,Decreasing
2026-02-16 19:43:24,Zone_C,Safe,Decreasing
2026-02-16 19:43:24,Zone_D,Critical,Increasing
2026-02-17 10:56:49,Zone_A,Safe,Collecting Data
2026-02-17 10:56:49,Zone_B,Safe,Collecting Data
2026-02-17 10:56:49,Zone_C,Safe,Collecting Data
2026-02-17 10:56:49,Zone_D,Safe,Collecting Data
2026-02-17 10:56:50,Zone_A,Safe,Collecting Data
2026-02-17 10:56:50,Zone_B,Safe,Collecting Data
2026-02-17 10:56:50,Zone_C,Safe,Collecting Data
2026-02-17 10:56:50,Zone_D,Safe,Collecting Data
2026-02-17 10:56:51,Zone_A,Safe,Decreasing
2026-02-17 10:56:51,Zone_B,Safe,Increasing
2026-02-17 10:56:51,Zone_C,Safe,Decreasing
2026-02-17 10:56:51,Zone_D,Safe,Decreasing
2026-02-17 10:56:52,Zone_A,Safe,Stable
2026-02-17 10:56:52,Zone_B,Safe,Increasing
2026-02-17 10:56:52,Zone_C,Safe,Increasing
2026-02-17 10:56:52,Zone_D,Safe,Increasing
2026-02-17 10:56:52,Zone_A,Safe,Decreasing
2026-02-17 10:56:52,Zone_B,Safe,Increasing
2026-02-17 10:56:52,Zone_C,Safe,Increasing
2026-02-17 10:56:52,Zone_D,Safe,Increasing
2026-02-17 10:56:54,Zone_A,Safe,Decreasing
2026-02-17 10:56:54,Zone_B,Safe,Increasing
2026-02-17 10:56:54,Zone_C,Safe,Increasing
2026-02-17 10:56:54,Zone_D,Safe,Increasing
2026-02-17 10:56:54,Zone_A,Safe,Decreasing
2026-02-17 10:56:54,Zone_B,Safe,Increasing
2026-02-17 10:56:54,Zone_C,Safe,Increasing
2026-02-17 10:56:54,Zone_D,Safe,Increasing
2026-02-17 10:56:56,Zone_A,Safe,Decreasing
2026-02-17 10:56:56,Zone_B,Safe,Increasing
2026-02-17 10:56:56,Zone_C,Safe,Decreasing
2026-02-17 10:56:56,Zone_D,Safe,Increasing
2026-02-17 10:56:57,Zone_A,Critical,Decreasing
2026-02-17 10:56:57,Zone_B,Safe,Increasing
2026-02-17 10:56:57,Zone_C,Safe,Decreasing
2026-02-17 10:56:57,Zone_D,Safe,Increasing
2026-02-17 10:56:58,Zone_A,Safe,Stable
2026-02-17 10:56:58,Zone_B,Critical,Increasing
2026-02-17 10:56:58,Zone_C,Safe,Increasing
2026-02-17 10:56:58,Zone_D,Safe,Increasing
2026-02-17 10:56:59,Zone_A,Critical,Decreasing
2026-02-17 10:56:59,Zone_B,Safe,Increasing
2026-02-17 10:56:59,Zone_C,Safe,Increasing
2026-02-17 10:56:59,Zone_D,Safe,Stable
2026-02-17 10:57:00,Zone_A,Safe,Increasing
2026-02-17 10:57:00,Zone_B,Safe,Decreasing
2026-02-17 10:57:00,Zone_C,Safe,Increasing
2026-02-17 10:57:00,Zone_D,Safe,Increasing
2026-02-17 10:57:00,Zone_A,Safe,Increasing
2026-02-17 10:57:01,Zone_B,Safe,Increasing
2026-02-17 10:57:01,Zone_C,Safe,Increasing
2026-02-17 10:57:01,Zone_D,Safe,Increasing
2026-02-17 10:57:01,Zone_A,Safe,Decreasing
2026-02-17 10:57:01,Zone_B,Safe,Increasing
2026-02-17 10:57:01,Zone_C,Safe,Decreasing
2026-02-17 10:57:01,Zone_D,Safe,Increasing
2026-02-17 10:57:02,Zone_A,Safe,Increasing
2026-02-17 10:57:02,Zone_B,Safe,Decreasing
2026-02-17 10:57:02,Zone_C,Safe,Increasing
2026-02-17 10:57:02,Zone_D,Safe,Decreasing
2026-02-17 10:57:03,Zone_A,Safe,Decreasing
2026-02-17 10:57:03,Zone_B,Safe,Increasing
2026-02-17 10:57:03,Zone_C,Safe,Increasing
2026-02-17 10:57:03,Zone_D,Safe,Increasing
2026-02-17 10:57:04,Zone_A,Safe,Increasing
2026-02-17 10:57:04,Zone_B,Critical,Decreasing
2026-02-17 10:57:04,Zone_C,Safe,Increasing
2026-02-17 10:57:04,Zone_D,Safe,Increasing
2026-02-17 10:57:05,Zone_A,Safe,Increasing
2026-02-17 10:57:05,Zone_B,Safe,Increasing
2026-02-17 10:57:05,Zone_C,Safe,Increasing
2026-02-17 10:57:05,Zone_D,Safe,Decreasing
2026-02-17 10:57:05,Zone_A,Safe,Decreasing
2026-02-17 10:57:05,Zone_B,Safe,Increasing
2026-02-17 10:57:05,Zone_C,Safe,Stable
2026-02-17 10:57:05,Zone_D,Safe,Stable
2026-02-17 10:57:06,Zone_A,Safe,Increasing
2026-02-17 10:57:06,Zone_B,Safe,Increasing
2026-02-17 10:57:06,Zone_C,Safe,Decreasing
2026-02-17 10:57:06,Zone_D,Safe,Decreasing
2026-02-17 10:57:07,Zone_A,Safe,Stable
2026-02-17 10:57:07,Zone_B,Critical,Decreasing
2026-02-17 10:57:07,Zone_C,Safe,Increasing
2026-02-17 10:57:07,Zone_D,Safe,Decreasing
2026-02-17 10:57:07,Zone_A,Safe,Decreasing
2026-02-17 10:57:08,Zone_B,Safe,Decreasing
2026-02-17 10:57:08,Zone_C,Safe,Increasing
2026-02-17 10:57:08,Zone_D,Safe,Increasing
2026-02-17 10:57:08,Zone_A,Critical,Decreasing
2026-02-17 10:57:08,Zone_B,Safe,Increasing
2026-02-17 10:57:08,Zone_C,Safe,Increasing
2026-02-17 10:57:08,Zone_D,Safe,Increasing
2026-02-17 10:57:09,Zone_A,Critical,Decreasing
2026-02-17 10:57:09,Zone_B,Safe,Increasing
2026-02-17 10:57:09,Zone_C,Safe,Increasing
2026-02-17 10:57:09,Zone_D,Safe,Decreasing
2026-02-17 10:57:09,Zone_A,Safe,Decreasing
2026-02-17 10:57:09,Zone_B,Safe,Increasing
2026-02-17 10:57:09,Zone_C,Safe,Decreasing
2026-02-17 10:57:09,Zone_D,Safe,Decreasing
2026-02-17 10:57:10,Zone_A,Safe,Decreasing
2026-02-17 10:57:10,Zone_B,Safe,Increasing
2026-02-17 10:57:10,Zone_C,Safe,Decreasing
2026-02-17 10:57:10,Zone_D,Safe,Decreasing
2026-02-17 10:57:10,Zone_A,Safe,Increasing
2026-02-17 10:57:10,Zone_B,Safe,Decreasing
2026-02-17 10:57:11,Zone_C,Safe,Decreasing
2026-02-17 10:57:11,Zone_D,Safe,Decreasing
2026-02-17 10:57:11,Zone_A,Safe,Increasing
2026-02-17 10:57:11,Zone_B,Safe,Stable
2026-02-17 10:57:11,Zone_C,Safe,Increasing
2026-02-17 10:57:11,Zone_D,Safe,Increasing
2026-02-17 10:57:12,Zone_A,Safe,Decreasing
2026-02-17 10:57:12,Zone_B,Safe,Decreasing
2026-02-17 10:57:12,Zone_C,Safe,Stable
2026-02-17 10:57:12,Zone_D,Safe,Increasing
2026-02-17 10:57:12,Zone_A,Safe,Decreasing
2026-02-17 10:57:12,Zone_B,Safe,Increasing
2026-02-17 10:57:12,Zone_C,Safe,Decreasing
2026-02-17 10:57:12,Zone_D,Safe,Increasing
2026-02-17 10:57:13,Zone_A,Safe,Increasing
2026-02-17 10:57:13,Zone_B,Safe,Decreasing
2026-02-17 10:57:13,Zone_C,Safe,Decreasing
2026-02-17 10:57:13,Zone_D,Safe,Decreasing
2026-02-17 10:57:13,Zone_A,Critical,Decreasing
2026-02-17 10:57:13,Zone_B,Safe,Decreasing
2026-02-17 10:57:13,Zone_C,Safe,Decreasing
2026-02-17 10:57:13,Zone_D,Safe,Decreasing
2026-02-17 10:57:14,Zone_A,Safe,Increasing
2026-02-17 10:57:14,Zone_B,Safe,Increasing
2026-02-17 10:57:14,Zone_C,Safe,Decreasing
2026-02-17 10:57:14,Zone_D,Safe,Decreasing
2026-02-17 10:57:15,Zone_A,Safe,Increasing
2026-02-17 10:57:15,Zone_B,Safe,Decreasing
2026-02-17 10:57:15,Zone_C,Safe,Decreasing
2026-02-17 10:57:15,Zone_D,Safe,Increasing
2026-02-17 10:57:15,Zone_A,Critical,Decreasing
2026-02-17 10:57:15,Zone_B,Safe,Increasing
2026-02-17 10:57:15,Zone_C,Safe,Increasing
2026-02-17 10:57:15,Zone_D,Safe,Decreasing
2026-02-17 10:57:16,Zone_A,Safe,Increasing
2026-02-17 10:57:16,Zone_B,Safe,Increasing
